,open,high,low,adjusted close,volume,RSI_14,STO_14,CHO,returns
2016-01-18,37.51,37.51,36.75,36.75,2148630,21.04553095637144,0.0,-3845079.890845418,-0.019477054429028695
2016-01-19,37.85,37.85,36.63,36.85,1566450,22.13958574064401,1.7636684303351216,-3726930.8297851235,0.0027210884353741083
2016-01-20,36.6,36.61,36.01,36.5,3154670,21.04064534902085,0.0,-2704071.426340595,-0.009497964721845387
2016-01-21,36.32,36.96,36.2,36.6,4935090,22.228441966682293,2.1367521367521674,-1957159.2201445252,0.00273972602739736
2016-01-22,37.19,37.3,36.83,36.86,7689490,25.37183918287725,7.69230769230768,-3607997.5180995315,0.0071038251366120075
2016-01-26,36.75,36.75,36.05,36.45,3018250,23.74218891208832,0.0,-3818147.501981154,-0.01112316874660868
2016-01-27,36.49,37.63,36.24,37.48,3505190,35.03185243513529,34.10596026490051,-2682435.485723868,0.02825788751714664
2016-01-28,37.48,38.01,36.82,37.4,1612940,34.60335101341096,32.87197231833895,-1986906.274488628,-0.002134471718249653
2016-01-29,37.51,39.36,37.51,39.19,2960360,49.490458339797826,100.0,-752922.9874450266,0.04786096256684491
2016-02-01,39.2,39.39,38.59,39.3,1747700,50.24010841231599,100.0,251302.83338598907,0.0028068384792039325
2016-02-02,38.77,38.77,37.52,37.52,4566960,39.91615831357622,37.54385964912289,-813846.8611273319,-0.045292620865139854
2016-02-03,38.01,38.64,37.62,38.4,2391090,45.841449704926276,68.42105263157893,-772826.6471760273,0.023454157782515805
2016-02-04,39.09,40.31,38.61,39.62,5495800,52.79214331049392,100.0,-356628.4687307477,0.031770833333333304
2016-02-05,39.41,40.06,39.35,39.35,1664340,51.22526963583247,91.4826498422714,-683507.5349366963,-0.0068147400302875916
2016-02-10,38.96,39.3,38.8,39.16,1650280,50.098426926376035,85.48895899053622,-524054.5406630784,-0.004828462515883203
2016-02-11,38.6,38.69,37.8,38.2,3279040,44.742863834930226,55.205047318612074,-516687.82122935355,-0.02451481103166475
2016-02-12,38.74,38.77,38.28,38.73,1683840,48.045019602713865,71.92429022082013,-18407.47823239863,0.013874345549738099
2016-02-15,39.49,39.52,39.01,39.05,1886630,49.98831775705952,82.01892744479491,-319020.12509931624,0.008262328943971164
2016-02-16,39.2,40.04,38.88,39.74,3674830,53.98496489563208,100.0,151476.12321338058,0.017669654289372616
2016-02-17,40.0,41.17,39.93,40.3,4380850,56.98914547259768,100.0,-231877.89637604356,0.014091595369904342
2016-02-18,40.3,40.68,40.0,40.2,2372930,56.28250846558588,96.55172413793123,-678516.6303878129,-0.002481389578163684
2016-02-19,40.19,40.71,39.75,40.25,2098660,56.57245916324134,98.20143884892096,-771726.0021452457,0.0012437810945273853
2016-02-22,41.27,42.16,41.27,41.96,3213240,65.09812760561682,100.0,-176808.8205292225,0.042484472049689526
2016-02-23,41.99,42.38,41.15,41.31,3987350,60.25569864959163,85.36036036036039,-855993.4694948047,-0.015490943755958053
2016-02-24,40.52,41.06,40.02,40.88,2597330,57.22315976703116,71.27659574468088,-515670.5279637128,-0.010409101912369878
2016-02-25,40.87,41.15,40.29,40.6,3488170,55.27245621353505,63.82978723404255,-639300.1645626426,-0.006849315068493178
2016-02-26,41.48,41.48,40.23,40.25,2123400,52.84731483317013,54.52127659574464,-1285764.9282110482,-0.008620689655172487
2016-02-29,40.6,41.81,40.6,41.45,1974320,59.421242586703094,86.436170212766,-1178947.9691524655,0.029813664596273437
2016-03-01,42.01,43.12,41.87,42.75,2934210,65.09817162950152,100.0,-647159.2268873751,0.031363088057901
2016-03-02,42.75,43.69,42.54,43.5,2833720,67.88922477886213,100.0,232928.93533731997,0.01754385964912286
2016-03-03,44.0,46.0,44.0,45.7,5128950,74.36509029287909,100.0,1714146.6893985718,0.05057471264367819
2016-03-04,48.49,48.5,46.89,47.6,10032510,78.41397421098925,100.0,1787553.0873794854,0.04157549234135671
2016-03-07,48.0,48.25,47.31,47.77,2442120,78.73756528286592,100.0,1638545.4240644425,0.0035714285714285587
2016-03-08,47.96,48.53,47.51,47.7,5890860,78.21761453428024,99.07529722589167,252557.19704471529,-0.001465354825204157
2016-03-09,48.11,48.65,47.24,47.25,4170300,74.79805862000697,93.0851063829787,-1645489.8982662708,-0.009433962264151052
2016-03-10,48.1,48.67,46.61,48.6,8780450,77.91713807286831,100.0,331537.3134237379,0.028571428571428692
2016-03-11,48.4,48.63,47.8,48.46,3703720,76.85484911892682,98.32335329341316,1805896.6196143627,-0.0028806584362139898
2016-03-14,48.75,48.75,47.13,47.13,3642370,67.44718524820122,82.39520958083834,1085935.2794546783,-0.02744531572430864
2016-03-15,46.28,46.64,45.33,45.76,6195010,59.38355965850582,65.98802395209577,15575.247093319893,-0.02906853384256325
2016-03-16,45.6,46.46,45.14,46.3,5281920,61.34523630979114,72.45508982035923,849474.8394907117,0.01180069930069938
2016-03-17,49.26,49.89,48.02,49.55,5274570,70.56086379868222,100.0,2181382.0427078456,0.07019438444924408
2016-03-18,49.99,49.99,48.78,49.2,3565670,68.6623663309362,94.85294117647068,2181022.899194762,-0.007063572149343944
2016-03-21,49.45,49.91,49.2,49.71,3990230,69.93188516647432,100.0,2536941.699200839,0.010365853658536484
2016-03-22,49.49,49.8,49.37,49.57,1873270,69.10428518685647,96.50872817955111,2410329.5633351803,-0.00281633474150067
2016-03-23,49.15,49.15,48.08,48.2,2498520,61.44153750668121,61.77215189873425,1522743.2704752088,-0.027637684083114733
2016-03-24,47.45,48.38,47.35,48.38,2565340,62.03716509316261,66.3291139240507,1837453.126080215,0.003734439834024883
2016-03-28,49.0,49.74,48.75,49.5,3208400,65.5981274235092,94.68354430379745,2325051.6395697296,0.02315006200909453
2016-03-29,49.49,50.29,48.91,49.65,2275290,66.05733870975378,98.4810126582278,2365616.000977084,0.003030303030302939
2016-03-30,50.29,50.81,49.42,49.68,3829480,66.15464573896888,99.2405063291139,1404514.4469708502,0.0006042296072508169
2016-03-31,49.68,49.68,48.2,48.64,3926230,59.75881358539248,72.9113924050633,377198.67724122107,-0.020933977455716568
2016-04-01,48.12,49.35,47.91,49.12,1577930,61.60389876067348,85.06329113924042,264327.9459864646,0.009868421052631415
2016-04-04,48.8,48.8,47.18,47.33,2371160,52.024280509782315,39.74683544303795,-420621.4425289929,-0.036441368078175884
2016-04-05,47.19,48.25,46.76,47.36,2437110,52.15855613697891,31.085043988269828,-813515.0575764477,0.0006338474540461547
2016-04-06,47.21,47.59,46.5,46.82,4624670,49.47436692112683,0.0,-1507782.5320593268,-0.011402027027026973
2016-04-07,47.52,47.88,46.86,47.05,4637450,50.639527111453695,7.958477508650409,-2580566.625212252,0.004912430585219951
2016-04-08,48.56,49.05,48.45,48.92,2366310,58.93187006424502,72.66435986159173,-2358183.0155736953,0.03974495217853358
2016-04-11,50.31,50.31,48.6,48.6,3048540,57.16216984499836,62.2377622377623,-3022817.62839669,-0.006541291905151292
2016-04-12,49.4,50.84,49.11,50.55,5307360,64.2144084687273,100.0,-1897362.135159731,0.04012345679012341
2016-04-13,52.12,52.34,51.51,51.51,10764220,67.08708780561604,100.0,-4689440.148366466,0.0189910979228487
2016-04-14,52.05,52.28,50.75,50.9,6181900,63.59377983785889,86.99360341151386,-6986629.286448926,-0.011842360706658894
2016-04-15,51.7,51.87,51.07,51.71,4414180,66.11680810994332,100.0,-6448533.271441847,0.015913555992141504
2016-04-18,52.38,52.38,50.7,51.2,4521790,63.149345729909356,89.5705521472393,-6224524.5285048485,-0.009862695803519617
2016-04-19,51.93,52.52,51.5,52.24,2981740,66.45563442224224,100.0,-5139157.634640679,0.020312499999999956
2016-04-20,51.7,52.27,51.3,51.95,2987390,64.7121004757094,94.64944649446497,-3904570.488687694,-0.005551301684532883
2016-04-22,51.5,51.79,51.04,51.3,1286500,60.85805604494282,82.6568265682656,-3170082.3694019765,-0.012512030798845108
2016-04-25,51.3,51.39,50.24,50.35,960550,55.64214675783733,65.12915129151293,-2828581.935242623,-0.01851851851851849
2016-04-26,51.0,51.59,50.37,51.52,3348710,60.16978336135941,86.71586715867161,-1488505.098839432,0.023237338629592985
2016-04-27,52.0,53.01,51.85,52.87,2240440,64.65296763576973,100.0,-264177.3401655853,0.026203416149068293
2016-04-28,52.9,53.37,52.37,52.65,3256540,63.40057440958665,94.84777517564405,-195215.46251122653,-0.004161149990542845
2016-04-29,52.6,53.13,51.98,52.15,2720070,60.53071856595539,83.13817330210775,-758853.6404757053,-0.009496676163342821
2016-05-02,52.35,52.44,51.66,51.93,3016770,59.259666180369194,62.69841269841273,-1215794.3123969585,-0.0042186001917545735
2016-05-03,51.37,51.37,50.71,50.8,1430780,53.09281053525483,17.857142857142716,-1623287.418378234,-0.02176006162141353
2016-05-04,50.79,51.19,50.33,51.02,4231510,54.09442126768926,26.5873015873017,-828321.5558351278,0.004330708661417493
2016-05-05,51.22,51.55,49.81,50.33,1723060,50.45544915630615,0.0,-648365.1707324088,-0.013524108192865647
2016-05-06,49.85,50.66,49.73,50.31,3044750,50.34972142610366,0.0,-276212.5968872607,-0.0003973773097555311
2016-05-09,49.56,49.93,47.0,49.52,7761460,46.22896642129381,0.0,1679558.9418973476,-0.01570264360962037
2016-05-10,50.4,51.58,50.14,51.58,3130800,56.27762856408728,61.49253731343279,3323123.7585003823,0.04159935379644586
2016-05-11,52.2,52.49,51.13,51.23,4285710,54.416915989931624,51.04477611940289,2530288.582434207,-0.0067855758045753944
2016-05-12,51.3,52.25,50.82,51.45,4634350,55.414785344871134,57.61194029850755,1800622.6395946145,0.00429435877415596
2016-05-13,51.5,51.65,49.83,50.22,4281140,48.961356364591104,20.89552238805961,560040.8775607198,-0.023906705539358697
2016-05-16,50.0,50.76,49.9,50.11,2692530,48.418297816406806,17.611940298507385,-436701.4875316173,-0.0021903624054161464
2016-05-17,50.11,50.51,49.16,49.38,4575550,44.86208664490427,0.0,-1786114.9292668402,-0.014567950508880378
2016-05-18,48.03,49.84,48.03,48.99,3098280,43.043186451635734,0.0,-2115862.124694273,-0.007897934386391303
2016-05-19,48.6,48.9,48.1,48.9,4326000,42.613805959846204,0.0,-681953.0569423884,-0.001837109614207022
2016-05-20,49.08,49.3,48.25,48.28,2137260,39.677407132133276,0.0,-674536.1604127586,-0.012678936605316937
2016-05-23,47.34,48.14,46.85,47.72,2415190,37.18502936965425,0.0,-342109.7346702069,-0.011599005799502904
2016-05-24,48.01,48.5,47.67,47.85,2496580,38.15622470122611,3.3678756476684604,-624838.1377452761,0.002724224643755324
2016-05-25,48.09,48.89,47.88,47.93,1564360,38.78347863018472,5.440414507772044,-1132164.9309814274,0.0016718913270636904
2016-05-27,47.9,48.37,47.41,47.6,2008380,37.11137540965585,0.0,-1622864.2503978908,-0.006885040684331267
2016-05-30,47.61,47.87,47.3,47.51,4559670,36.64731793504687,0.0,-2057862.31763497,-0.0018907563025211127
2016-05-31,47.31,47.85,46.91,47.02,5387750,34.143992681392035,0.0,-3361806.3452786505,-0.010313618185645024
2016-06-01,47.04,47.62,46.76,47.48,1778110,38.39816583793795,10.38374717832943,-3208058.6317523867,0.009783071033602653
2016-06-02,47.68,48.43,47.34,48.4,2296370,45.922241085630034,43.124999999999915,-2163076.955901116,0.019376579612468525
2016-06-03,48.9,49.14,48.5,49.1,1273880,50.84204908839267,67.3139158576052,-1184281.3197891563,0.01446280991735538
2016-06-06,49.3,49.42,48.6,48.85,1940700,49.123180791291134,77.54237288135587,-917176.8209554255,-0.005091649694501044
2016-06-07,48.36,49.1,48.36,48.95,4465250,49.853486961834754,92.7884615384616,120249.93931771815,0.0020470829068577334
2016-06-08,49.19,50.28,49.19,50.25,944290,58.24469863694948,100.0,817637.0348375887,0.026557711950970342
2016-06-09,49.95,50.0,49.3,49.66,1377690,53.84125488371531,81.73374613003084,1041125.570746854,-0.011741293532338326
2016-06-10,49.12,49.12,47.94,47.94,2530330,43.51320662736285,28.482972136222774,232799.91991457343,-0.03463552154651628
2016-06-13,47.89,48.31,47.15,48.1,1490630,44.57823134022113,33.43653250773992,183522.795741722,0.003337505214851877
2016-06-14,47.85,48.44,46.78,47.1,1184500,39.55812247581516,2.4767801857584635,-84900.69596159458,-0.02079002079002079
2016-06-15,47.3,47.91,46.71,47.4,3258330,41.67996908557254,11.764705882352812,-31480.856570988894,0.006369426751592355
2016-06-16,47.0,48.0,46.6,48.0,3528510,45.77967613816657,30.34055727554173,1115942.337413445,0.012658227848101333
2016-06-17,48.24,48.7,47.87,48.02,4105250,45.91615521176842,30.959752321981455,649803.7546619475,0.0004166666666667318
2016-06-20,48.72,49.26,48.68,48.68,3023470,50.356953128277404,50.15873015873012,-561975.5523420274,0.013744273219491898
2016-06-21,48.67,49.35,48.16,49.35,1805330,54.446116051850204,71.42857142857146,-432191.5822671205,0.013763352506162674
2016-06-22,49.49,49.73,48.49,48.57,5908200,49.34969881907092,46.66666666666665,-1977124.4184086919,-0.015805471124620052
2016-06-23,48.82,50.11,48.81,50.11,4831880,57.75711334030294,95.55555555555554,-891987.4497021586,0.03170681490632066
2016-06-24,48.33,48.89,48.0,48.57,5937160,48.99828540587976,46.66666666666665,163667.0334341377,-0.030732388744761474
2016-06-27,48.6,48.6,47.46,47.85,2316010,45.522424724625196,23.80952380952382,347937.7256489992,-0.014823965410747375
2016-06-28,48.9,48.9,48.21,48.65,1880970,49.78486481475278,51.49501661129562,556492.2076818496,0.016718913270637348
2016-06-29,49.15,49.71,49.0,49.51,3928420,53.95558122892838,80.0664451827242,1136973.360388726,0.017677286742034948
2016-06-30,49.16,50.07,49.04,49.9,1851490,55.7504619997638,93.02325581395345,1665728.5176346004,0.00787719652595431
2016-07-01,50.08,50.8,49.9,50.71,2163120,59.299145235862206,100.0,2281219.9439956844,0.016232464929859747
2016-07-04,50.89,51.34,50.8,51.01,1061100,60.560707047097694,100.0,2250600.9871437848,0.005915992900808353
2016-07-05,50.6,50.7,49.95,50.25,902600,55.838793304246146,75.94936708860763,1976036.7786912918,-0.014899039404038361
2016-07-06,49.86,50.4,49.29,50.4,2344610,56.55872619308306,80.69620253164557,2430087.6226251572,0.0029850746268655914
2016-07-07,50.43,51.13,50.32,50.48,1234370,56.96171175193469,83.22784810126576,2157326.6576209515,0.0015873015873015817
2016-07-08,50.77,51.57,50.77,51.55,2059540,62.0345803265309,100.0,2472164.7939718664,0.02119651347068152
2016-07-11,51.76,52.4,51.76,52.3,2970350,65.13650805004083,100.0,3025984.0218907,0.014548981571290032
2016-07-12,52.56,53.1,52.45,52.56,2561940,66.16846583016138,100.0,2438195.4802730232,0.004971319311663613
2016-07-13,52.5,53.0,52.09,52.91,1783830,67.56048365265109,100.0,2431395.648607403,0.006659056316590473
2016-07-14,53.35,53.95,53.3,53.61,1544390,70.20128268799323,100.0,2184898.078087583,0.013230013230013382
2016-07-15,53.61,53.98,53.53,53.95,1289390,71.4183479597525,100.0,2240990.1254730374,0.006342100354411517
2016-07-18,53.73,54.88,53.6,54.88,3356530,74.4877499965125,100.0,3128197.31526953,0.017238183503243798
2016-07-19,54.6,55.05,54.48,55.05,1313480,75.01592802099005,100.0,3624689.5915254205,0.0030976676384839585
2016-07-20,55.0,55.22,54.56,54.97,2164210,74.23703478651727,98.33333333333337,3665219.1411222517,-0.0014532243415077417
2016-07-21,54.95,55.2,54.52,54.93,1872030,73.82429300961617,97.50000000000006,3471230.65259327,-0.0007276696379843184
2016-07-22,55.0,55.45,54.82,55.05,1184200,74.28617437955417,100.0,2974631.5651310086,0.0021845985800108547
2016-07-25,55.35,55.46,54.69,55.1,1712980,74.48817236509906,100.0,2536448.4903721362,0.0009082652134424496
2016-07-26,54.95,55.56,54.95,55.05,1452200,73.86329655340343,98.91774891774882,1816038.1894272566,-0.0009074410163339985
2016-07-27,55.31,55.63,55.02,55.05,2968630,73.86329655340344,98.59154929577453,504574.3560972214,0.0
2016-07-28,55.31,55.31,54.27,55.0,1896390,73.15159232496954,96.42857142857139,165875.5125372857,-0.0009082652134422275
2016-07-29,54.81,55.76,54.61,55.68,3412350,76.4719199613665,100.0,946924.4765815288,0.012363636363636354
2016-08-01,55.65,55.89,54.9,55.04,3784460,67.95400658542864,76.89530685920577,316780.74866612256,-0.011494252873563204
2016-08-02,55.01,55.27,54.05,54.4,3871410,60.675694637775734,38.16425120772942,-494838.3109186888,-0.011627906976744207
2016-08-03,54.4,55.35,54.07,55.29,3263240,66.11148664669443,77.45664739884386,159083.6816073954,0.016360294117647056
2016-08-04,55.5,56.29,55.38,55.82,3206300,68.87102910644863,100.0,378502.55364851654,0.009585820220654684
2016-08-05,55.82,56.22,55.52,55.85,2827700,69.02478401004497,100.0,382442.76915183663,0.000537441777140879
2016-08-08,55.75,56.19,55.67,55.87,2435090,69.13423876388546,100.0,170486.8363404274,0.0003581020590868178
2016-08-09,55.9,56.34,55.83,55.93,2815010,69.4826348420643,100.0,-476157.19259643555,0.0010739216037229937
2016-08-10,56.2,56.22,55.0,55.13,2338710,59.79179767731622,47.712418300653816,-1282955.2212026715,-0.014303593777936663
2016-08-11,55.37,56.53,55.17,56.49,2567960,67.97026567125818,100.0,-727361.9079830647,0.024668964266279625
2016-08-12,56.49,56.97,56.19,56.51,4029870,68.07311220483973,100.0,-664094.0154856741,0.00035404496371027605
2016-08-15,57.0,57.53,56.58,57.24,1661750,71.65118213044613,100.0,-371909.7279126942,0.012918067598655103
2016-08-16,57.5,57.5,56.78,56.97,3025220,68.58939632286433,90.49295774647878,-673116.7612670511,-0.004716981132075526
2016-08-17,56.96,57.48,56.3,57.48,3746440,71.10139507190131,100.0,456903.70338499546,0.008952080042127442
2016-08-18,57.51,57.64,57.05,57.34,2049340,69.45923431253004,95.45454545454567,866596.1916213781,-0.002435629784272697
2016-08-19,57.5,57.5,56.81,57.35,1514280,69.5133973767048,95.77922077922092,1227747.1802584082,0.0001743983257760373
2016-08-22,57.3,57.3,55.87,56.05,4156000,55.68709875579355,39.14893617021263,274416.4837618917,-0.022667829119442096
2016-08-23,56.15,56.83,56.0,56.0,1601980,55.23206872132441,37.02127659574466,-650250.2996923178,-0.000892060660124816
2016-08-24,56.15,56.55,55.69,55.9,2366660,54.27682414937933,32.76595744680842,-1354679.64369151,-0.0017857142857142794
2016-08-25,56.0,56.37,55.84,56.06,2816800,55.59998029226742,39.57446808510647,-1671896.7576334774,0.002862254025044697
2016-08-26,56.18,56.9,55.48,55.96,4326940,54.53770694761071,35.31914893617022,-2095667.3954215199,-0.0017838030681412986
2016-08-29,55.96,57.18,55.96,56.85,3215860,61.57424096213684,73.19148936170225,-1608834.3834276497,0.015904217298070122
2016-08-30,57.1,57.1,56.5,56.89,3227550,61.859962669146476,62.658227848101454,-955333.434573099,0.0007036059806508899
2016-08-31,56.8,57.09,55.73,55.93,5236630,51.88794234614447,1.898734177215264,-1777285.140588522,-0.016874670416593407
2016-09-01,56.55,56.61,55.85,56.25,3471900,54.51978223817565,22.151898734177326,-1893824.8687853515,0.0057214375111747096
2016-09-02,56.64,57.83,56.64,57.75,3697180,64.36114500716369,100.0,-751126.9887730777,0.026666666666666616
2016-09-05,57.88,58.12,57.58,57.68,3376070,63.6687554162621,96.2162162162162,-891726.12642169,-0.00121212121212122
2016-09-06,57.68,58.12,57.35,58.12,3284890,66.13489955610916,100.0,177014.3287604004,0.007628294036061023
2016-09-08,58.0,58.45,57.86,58.29,5618380,67.0650977416403,100.0,1416218.7285353988,0.0029249827942188222
2016-09-09,57.5,57.6,56.06,56.06,5417630,48.316797931307896,6.69456066945622,70627.46221286058,-0.03825699090753121
2016-09-13,56.6,56.6,54.72,55.17,4842290,43.13410001425195,0.0,-1289408.1491048038,-0.015875847306457413
2016-09-14,55.19,55.61,54.92,55.18,3060850,43.207812494575556,0.32051282051275704,-1968515.4877423495,0.00018125793003442858
2016-09-15,55.25,56.35,55.25,56.04,1818190,49.295079463887255,27.884615384615323,-1814933.263753876,0.015585357013410572
2016-09-16,55.8,55.87,55.04,55.4,2457520,45.39554144810187,7.371794871794777,-1690740.600499481,-0.01142041399000715
2016-09-19,55.89,56.25,55.32,55.51,1780300,46.18353408005658,10.897435897435788,-1821233.508203864,0.001985559566787032
2016-09-20,55.99,56.12,55.77,55.9,2312650,48.99396074694404,23.397435897435816,-1898267.106064394,0.007025761124121788
2016-09-21,56.24,56.78,55.52,56.65,2483440,53.972022863251034,47.435897435897374,-1130079.8005974442,0.013416815742397059
2016-09-22,57.1,57.67,56.82,57.16,2714520,57.04227195125458,63.782051282051164,-885829.0119430423,0.009002647837599298
2016-09-23,57.16,57.36,56.57,57.27,3319670,57.69769683857901,67.3076923076924,110213.78703296185,0.001924422673198256
2016-09-26,56.67,56.67,56.1,56.26,1878310,50.13410231409324,34.935897435897346,245541.80469876528,-0.017635760433036607
2016-09-27,56.3,56.72,55.62,56.65,3448580,52.71190401441629,47.435897435897374,1236203.4991018325,0.006932100959829324
2016-09-28,56.71,57.66,56.57,57.6,3156480,58.358834280338336,77.88461538461544,2422857.66065529,0.016769638128861564
2016-09-29,57.6,57.77,56.45,56.46,4080670,50.55682724406863,53.08641975308639,1409324.9545645565,-0.019791666666666652
2016-09-30,56.7,57.1,56.45,56.56,2262790,51.17347250769645,57.20164609053501,390283.9285810143,0.0017711654268508514
2016-10-03,56.99,57.7,56.54,57.55,3097700,56.90389877787928,97.93388429752049,668650.1893342733,0.017503536067892345
2016-10-04,57.79,57.79,57.05,57.47,3207220,56.32859203770707,94.09090909090898,859643.4950100929,-0.0013900955690703265
2016-10-05,57.8,58.63,57.73,58.19,2194250,60.226065657203755,100.0,875142.6104118973,0.012528275622063711
2016-10-06,58.49,58.87,58.2,58.87,2982460,63.53594423588057,100.0,1750889.2839479148,0.011685856676404871
2016-10-07,59.0,59.41,58.6,59.22,4068390,65.14376558963801,100.0,2637174.7222241163,0.005945303210463715
2016-10-10,59.42,59.84,59.42,59.75,2512620,67.48200556620152,100.0,3216842.8813167214,0.008949679162445046
2016-10-11,59.69,59.69,59.0,59.02,3137280,61.374955532565636,79.08309455587403,2221182.2813001275,-0.012217573221757316
2016-10-13,58.9,59.46,58.38,59.29,2960760,62.71882974554408,86.81948424068766,2257426.4749125093,0.004574720433751178
2016-10-14,59.89,60.15,59.65,59.9,5609290,65.62846969372188,100.0,2067033.0563982576,0.01028841288581539
2016-10-17,59.81,60.78,59.81,60.78,4287440,69.34538832500769,100.0,3165418.198242575,0.014691151919866474
2016-10-18,60.8,62.01,60.8,61.85,5076850,73.14772877377509,100.0,4515150.642079473,0.01760447515630137
2016-10-19,61.8,62.07,61.31,61.31,3620250,68.5279858046884,89.98144712430428,3504947.9470964223,-0.00873080032336293
2016-10-20,60.64,61.95,60.64,61.77,3059780,70.2515597580948,98.48771266540646,3479072.985429421,0.007502854346762344
2016-10-21,61.89,62.38,61.39,61.54,2760480,68.23925232486914,92.9223744292237,2540035.8495431393,-0.0037234903674924213
2016-10-24,62.03,62.67,61.9,62.13,2916670,70.56822142652373,100.0,1551348.9274659157,0.009587260318492108
2016-10-25,62.13,62.2,61.24,61.87,2560800,68.19503537038817,93.40101522842627,1260479.375028327,-0.004184773861258706
2016-10-26,61.5,61.99,61.06,61.99,2295220,68.7179258548862,95.70552147239263,1757195.5240285546,0.0019395506707613475
2016-10-27,62.0,62.61,61.97,62.11,2610900,69.26214530398653,99.35691318327964,1333360.7759805918,0.001935796096144582
2016-10-28,61.86,62.7,61.76,62.29,4079890,70.10236205965734,100.0,1204480.0880052745,0.0028980840444372546
2016-10-31,62.39,63.0,62.35,62.9,3793930,72.8144168061064,100.0,1877983.8195393533,0.009792904157970739
2016-11-01,63.0,63.4,61.03,61.35,3105470,58.33429877273052,57.063711911357416,1261507.97736454,-0.024642289348171698
2016-11-03,60.85,61.57,59.96,59.96,2782540,48.9359685518531,2.0000000000000755,9277.134896248579,-0.022656886715566427
2016-11-04,59.84,60.76,59.5,59.5,2927910,46.27869920976585,0.0,-1435450.2220131606,-0.007671781187458371
2016-11-07,60.8,62.2,60.8,62.2,3202310,60.0061811152157,79.41176470588248,-877062.7569294572,0.04537815126050426
2016-11-08,61.98,62.76,61.39,62.2,3473870,60.006181115215696,79.41176470588248,-367197.39865244925,0.0
2016-11-09,60.0,62.35,59.8,61.21,5017670,54.124773872320254,50.29411764705887,43809.96330092847,-0.01591639871382644
2016-11-10,61.51,61.87,58.62,59.23,9426070,44.690380240313466,0.0,-1665382.402074173,-0.032347655611828174
2016-11-11,58.35,59.79,57.01,57.43,7622640,38.175651297992566,0.0,-3905734.2337640524,-0.03039000506500078
2016-11-14,57.05,58.1,56.48,58.07,4440790,41.444124524218864,11.700182815356502,-3106528.958473444,0.011144001393000202
2016-11-16,58.2,59.02,57.43,58.95,2885400,45.69531044448595,27.787934186471723,-1659925.196971044,0.015154124332702024
2016-11-17,59.19,59.52,57.65,57.65,2946780,40.96394241810224,4.021937842778773,-1854842.2766317874,-0.022052586938083207
2016-11-18,57.65,58.31,57.43,58.03,2876960,42.82743514468596,10.968921389396739,-1433087.651840523,0.0065915004336514205
2016-11-21,58.5,59.16,58.44,59.1,2851010,47.821842464360095,30.53016453382088,-374321.3521373719,0.01843873858349121
2016-11-22,59.6,60.57,59.42,60.05,3341970,51.844103619969154,54.9266247379454,194551.6601884365,0.0160744500846024
2016-11-23,59.61,60.13,59.27,60.13,2684940,52.178419125113464,56.60377358490568,1263885.0143045932,0.0013322231473773538
2016-11-24,60.12,60.12,59.38,59.38,1505950,48.76072522042196,40.88050314465412,1107275.021506235,-0.012472975220355842
2016-11-25,58.51,59.6,58.51,59.6,1899360,49.79944140233223,45.49266247379455,1546887.7497699857,0.0037049511620073083
2016-11-28,59.77,60.93,59.31,60.85,2729810,55.33921812038205,71.69811320754715,2368893.795472294,0.02097315436241609
2016-11-29,60.21,60.45,59.18,59.19,2752160,47.79597965958038,46.56084656084649,1627918.0926046371,-0.02728019720624497
2016-11-30,59.21,60.61,59.21,60.0,3363650,51.285342156769374,75.14619883040933,1314402.9784674495,0.013684744044602182
2016-12-01,59.3,59.37,57.19,57.8,7064250,42.89836881055473,10.818713450292318,76835.76567573845,-0.036666666666666736
2016-12-02,56.5,58.48,56.23,58.38,6194530,45.43198127635734,22.812500000000107,1359361.1898257881,0.01003460207612461
2016-12-05,58.42,58.76,57.7,57.8,2837510,43.36009196230012,4.687499999999951,1027956.2423112392,-0.0099349092154849
2016-12-06,57.8,59.27,57.5,59.11,4858040,49.01558298067529,45.624999999999986,2065215.1043634117,0.022664359861591654
2016-12-07,59.59,59.97,59.05,59.51,2218020,50.63637829314236,56.06557377049175,2301801.447533533,0.006767044493317442
2016-12-08,59.71,60.09,58.52,59.8,1933340,51.8319415122789,65.57377049180319,2577231.5194425583,0.0048731305662914615
2016-12-09,59.47,59.47,58.36,58.57,2778900,46.669121840896,25.245901639344332,1905978.6711710095,-0.020568561872909674
2016-12-12,57.99,58.19,57.12,57.25,2719510,41.851288071642614,0.0,803065.2903230488,-0.022537135052074442
2016-12-13,57.24,58.69,56.71,57.79,4124690,44.38088189865818,14.999999999999972,398176.7320955545,0.009432314410480425
2016-12-14,57.2,57.48,56.32,56.32,2768450,39.36108635753747,0.0,-684527.8355516493,-0.02543692680394527
2016-12-15,56.42,56.75,55.75,56.6,2444660,40.736095981295826,6.181015452538655,-520730.17362989485,0.004971590909090828
2016-12-16,56.99,57.35,56.42,56.42,2969450,40.106491009072286,2.717391304347865,-1351207.9325137436,-0.0031802120141343204
2016-12-19,57.34,57.34,55.2,55.2,1251770,36.04062496447743,0.0,-1966402.203646779,-0.021623537752569977
2016-12-20,55.61,56.03,55.15,55.71,3788830,38.83224292869322,11.0869565217391,-1710525.9820019305,0.009239130434782528
2016-12-21,55.99,56.17,55.38,55.7,2428020,38.796486126446226,10.869565217391317,-1597034.0379594713,-0.00017950098725538766
