,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2017-05-29,61.75,61.9,61.49,61.74,61.74,934050,0.0,1.0
2017-05-30,61.79,62.09,61.65,61.9,61.9,2970940,0.0,1.0
2017-05-31,61.92,61.92,60.56,60.56,60.56,3569120,0.0,1.0
2017-06-01,60.9,61.21,60.12,60.26,60.26,1564630,0.0,1.0
2017-06-02,60.5,60.74,60.12,60.35,60.35,2563610,0.0,1.0
2017-06-05,60.08,60.72,59.98,60.45,60.45,1946660,0.0,1.0
2017-06-06,60.9,61.28,60.3,60.95,60.95,1014330,0.0,1.0
2017-06-07,61.35,61.55,60.83,61.19,61.19,606010,0.0,1.0
2017-06-08,60.81,61.07,60.35,60.71,60.71,1063670,0.0,1.0
2017-06-09,60.86,61.02,60.05,60.22,60.22,1487290,0.0,1.0
2017-06-12,60.19,60.2,59.3,59.65,59.65,2915190,0.0,1.0
2017-06-13,59.79,60.0,59.48,59.82,59.82,2215500,0.0,1.0
2017-06-14,60.0,60.42,59.49,59.89,59.89,2600220,0.0,1.0
2017-06-16,59.71,59.84,59.27,59.61,59.61,4069100,0.0,1.0
2017-06-19,59.77,60.23,59.62,60.09,60.09,2872500,0.0,1.0
2017-06-20,59.8,59.8,58.74,58.74,58.74,2099170,0.0,1.0
2017-06-21,58.92,59.19,58.57,58.78,58.78,1416500,0.0,1.0
2017-06-22,59.05,59.39,58.78,59.35,59.35,2117890,0.0,1.0
2017-06-23,59.39,59.45,59.0,59.1,59.1,2574550,0.0,1.0
2017-06-26,59.61,60.29,59.6,60.26,60.26,2269850,0.0,1.0
2017-06-27,60.16,60.4,59.55,59.75,59.75,1881600,0.0,1.0
2017-06-28,59.97,60.05,59.41,59.95,59.95,2516050,0.0,1.0
2017-06-29,60.35,60.5,59.65,60.1,60.1,1944420,0.0,1.0
2017-06-30,60.44,60.96,60.21,60.93,60.93,1889590,0.0,1.0
2017-07-03,61.29,61.3,60.9,61.09,61.09,1469400,0.0,1.0
2017-07-04,61.0,61.25,60.89,61.15,61.15,714640,0.0,1.0
2017-07-05,61.25,61.37,60.65,61.05,61.05,2523710,0.0,1.0
2017-07-06,60.91,61.05,60.3,60.42,60.42,1855530,0.0,1.0
2017-07-07,60.82,60.85,59.98,60.5,60.5,2984080,0.0,1.0
2017-07-10,60.49,61.09,60.36,60.94,60.94,2779450,0.0,1.0
2017-07-11,60.91,61.8,60.83,61.7,61.7,1546540,0.0,1.0
2017-07-12,61.95,62.83,61.72,62.7,62.7,4342840,0.0,1.0
2017-07-13,62.9,63.2,62.75,63.2,63.2,2361410,0.0,1.0
2017-07-14,63.38,63.49,63.08,63.34,63.34,1756410,0.0,1.0
2017-07-17,63.23,63.33,62.97,63.06,63.06,1128340,0.0,1.0
2017-07-18,62.95,63.14,62.8,63.12,63.12,1224370,0.0,1.0
2017-07-19,63.3,63.43,62.71,63.09,63.09,1589330,0.0,1.0
2017-07-20,63.11,63.49,62.75,62.75,62.75,1289630,0.0,1.0
2017-07-21,62.88,63.01,62.47,62.53,62.53,1488250,0.0,1.0
2017-07-24,62.78,62.96,62.58,62.93,62.93,1834430,0.0,1.0
2017-07-25,63.34,63.54,63.14,63.48,63.48,1830330,0.0,1.0
2017-07-26,63.55,63.65,62.81,62.81,62.81,1912030,0.0,1.0
2017-07-27,63.15,63.49,62.95,63.05,63.05,2473020,0.0,1.0
2017-07-28,63.0,64.72,62.78,63.39,63.39,1155820,0.0,1.0
2017-07-31,63.88,63.88,63.46,63.72,63.72,2340390,0.0,1.0
2017-08-01,64.02,64.4,63.8,64.23,64.23,2825140,0.0,1.0
2017-08-02,64.11,65.05,64.08,64.92,64.92,3009290,0.0,1.0
2017-08-03,64.88,65.01,64.45,64.45,64.45,1653490,0.0,1.0
2017-08-04,64.71,64.71,64.71,64.71,64.71,2599310,0.0,1.0
2017-08-07,64.83,65.76,64.74,65.63,65.63,7389290,0.0,1.0
2017-08-08,65.58,66.23,65.4,65.66,65.66,5445940,0.0,1.0
2017-08-09,65.48,65.48,65.06,65.44,65.44,2229960,0.0,1.0
2017-08-10,65.37,65.37,64.46,64.73,64.73,3219460,0.0,1.0
2017-08-11,64.74,65.43,64.5,65.1,65.1,3792350,0.0,1.0
2017-08-14,65.3,66.38,65.0,66.02,66.02,2555080,0.0,1.0
2017-08-15,66.42,66.59,66.04,66.08,66.08,2998960,0.0,1.0
2017-08-16,66.41,66.65,66.0,66.42,66.42,1211000,0.0,1.0
2017-08-17,66.21,66.28,65.64,65.8,65.8,4235510,0.0,1.0
2017-08-18,65.8,66.55,65.69,66.47,66.47,4581560,0.0,1.0
2017-08-21,66.65,66.82,66.21,66.45,66.45,2728830,0.0,1.0
2017-08-22,67.1,67.95,66.94,67.78,67.78,3428650,0.0,1.0
2017-08-23,67.78,68.27,67.63,68.2,68.2,2147900,0.0,1.0
2017-08-24,68.49,68.91,68.2,68.84,68.84,4246300,0.0,1.0
2017-08-25,68.85,69.07,68.44,68.65,68.65,2159030,0.0,1.0
2017-08-28,68.65,69.01,66.8,68.72,68.72,2075710,0.0,1.0
2017-08-29,68.3,68.98,67.8,68.98,68.98,2896330,0.0,1.0
2017-08-30,68.99,69.04,68.45,68.53,68.53,4500320,0.0,1.0
2017-08-31,68.9,68.9,68.2,68.41,68.41,4061700,0.0,1.0
2017-09-01,68.98,69.83,68.98,69.51,69.51,2882040,0.0,1.0
2017-09-04,69.4,69.84,69.29,69.84,69.84,1699410,0.0,1.0
2017-09-05,70.69,70.79,69.46,69.76,69.76,3263640,0.0,1.0
2017-09-06,70.4,71.15,70.35,70.95,70.95,3193570,0.0,1.0
2017-09-08,70.95,71.25,70.53,70.71,70.71,1021590,0.0,1.0
2017-09-11,71.5,72.16,71.24,71.93,71.93,2914220,0.0,1.0
2017-09-12,71.74,72.83,71.59,72.1,72.1,2059280,0.0,1.0
2017-09-13,72.09,72.65,71.72,72.27,72.27,2227170,0.0,1.0
2017-09-14,72.0,72.47,71.92,71.97,71.97,2134230,0.0,1.0
2017-09-15,72.2,73.29,72.18,73.14,73.14,3445060,0.0,1.0
2017-09-18,73.3,73.87,73.08,73.5,73.5,2387320,0.0,1.0
2017-09-19,73.68,73.8,72.78,73.45,73.45,2340120,0.0,1.0
2017-09-20,73.58,73.86,72.53,73.46,73.46,4471730,0.0,1.0
2017-09-21,73.07,73.07,73.07,73.07,73.07,3160520,0.0,1.0
2017-09-22,72.85,73.21,72.51,72.82,72.82,1508840,0.0,1.0
2017-09-25,72.55,72.9,71.83,71.9,71.9,1783220,0.0,1.0
2017-09-26,72.2,72.46,71.85,71.85,71.85,2875490,0.0,1.0
2017-09-27,72.29,72.29,70.67,71.34,71.34,1672750,0.0,1.0
2017-09-28,71.16,71.57,70.81,71.08,71.08,1499190,0.0,1.0
2017-09-29,71.52,72.01,71.27,71.58,71.58,2692850,0.0,1.0
2017-10-02,71.6,72.86,71.33,71.82,71.82,4367650,0.0,1.0
2017-10-03,72.0,74.16,71.89,74.16,74.16,2391330,0.0,1.0
2017-10-04,74.15,74.43,73.84,74.02,74.02,2008360,0.0,1.0
2017-10-05,74.63,75.41,74.04,74.04,74.04,2377400,0.0,1.0
2017-10-06,73.49,73.74,73.05,73.51,73.51,3962250,0.0,1.0
2017-10-09,73.49,73.49,72.69,73.21,73.21,2885420,0.0,1.0
2017-10-10,73.72,74.45,73.54,74.24,74.24,3274380,0.0,1.0
2017-10-11,74.13,74.44,73.75,74.13,74.13,3152990,0.0,1.0
2017-10-13,74.52,74.73,74.15,74.45,74.45,1425900,0.0,1.0
2017-10-16,74.48,74.82,74.0,74.34,74.34,2024840,0.0,1.0
2017-10-18,73.99,74.17,73.5,74.09,74.09,1479800,0.0,1.0
2017-10-19,73.62,73.79,72.83,73.79,73.79,2055050,0.0,1.0
2017-10-20,74.0,74.37,73.6,73.6,73.6,820580,0.0,1.0
2017-10-23,74.07,74.07,72.76,72.93,72.93,1470650,0.0,1.0
2017-10-24,73.28,73.86,72.91,73.86,73.86,1901820,0.0,1.0
2017-10-25,74.0,74.3,72.81,74.01,74.01,2748240,0.0,1.0
2017-10-26,74.32,74.45,73.05,73.05,73.05,1475630,0.0,1.0
2017-10-27,73.49,74.02,72.99,73.37,73.37,1806270,0.0,1.0
2017-10-30,73.2,73.2,71.78,72.35,72.35,3194950,0.0,1.0
2017-10-31,72.53,72.78,71.64,71.77,71.77,3929210,0.0,1.0
2017-11-01,72.41,72.7,71.27,71.27,71.27,1694690,0.0,1.0
2017-11-03,71.32,71.76,70.64,71.3,71.3,1681770,0.0,1.0
2017-11-06,71.66,71.94,71.27,71.79,71.79,1863970,0.0,1.0
2017-11-07,71.64,71.64,69.95,69.97,69.97,3790850,0.0,1.0
2017-11-08,70.2,71.98,70.16,71.93,71.93,2717310,0.0,1.0
2017-11-09,71.8,71.8,70.32,70.5,70.5,2798280,0.0,1.0
2017-11-10,70.74,70.74,69.5,69.97,69.97,5336650,0.0,1.0
2017-11-13,69.82,70.48,69.36,70.48,70.48,2909380,0.0,1.0
2017-11-14,70.48,70.48,68.46,68.46,68.46,3581200,0.0,1.0
2017-11-16,68.74,70.41,68.74,70.17,70.17,2167810,0.0,1.0
2017-11-17,70.26,71.15,70.0,70.91,70.91,2160610,0.0,1.0
2017-11-21,71.42,72.53,71.42,72.0,72.0,2111490,0.0,1.0
2017-11-22,72.0,72.55,71.71,71.9,71.9,3098980,0.0,1.0
2017-11-23,71.72,72.06,71.26,71.93,71.93,2150500,0.0,1.0
2017-11-24,71.96,72.04,71.5,71.63,71.63,1589010,0.0,1.0
2017-11-27,71.25,71.68,70.67,71.59,71.59,2217720,0.0,1.0
2017-11-28,71.8,72.45,71.54,71.86,71.86,2229140,0.0,1.0
2017-11-29,71.89,72.23,70.2,70.25,70.25,3190470,0.0,1.0
2017-11-30,69.92,70.05,68.85,69.4,69.4,10294240,0.0,1.0
2017-12-01,68.76,69.91,68.76,69.67,69.67,3548140,0.0,1.0
2017-12-04,70.2,71.2,69.86,70.53,70.53,1480170,0.0,1.0
2017-12-05,70.5,71.6,69.82,70.0,70.0,3295320,0.0,1.0
2017-12-06,69.74,72.98,69.46,72.98,72.98,4478310,0.0,1.0
2017-12-07,69.98,70.7,68.9,70.0,70.0,3961760,0.0,1.0
2017-12-08,70.76,70.98,70.12,70.12,70.12,2975310,0.0,1.0
2017-12-11,70.79,70.93,70.02,70.44,70.44,2273950,0.0,1.0
2017-12-12,70.0,71.4,69.38,71.4,71.4,3530040,0.0,1.0
2017-12-13,71.85,72.08,70.09,70.38,70.38,3866550,0.0,1.0
2017-12-14,70.0,70.28,69.5,70.0,70.0,5171840,0.0,1.0
2017-12-15,69.99,70.58,69.75,69.95,69.95,4873770,0.0,1.0
2017-12-18,70.42,71.01,70.37,70.67,70.67,3377520,0.0,1.0
2017-12-19,70.64,70.64,69.81,70.17,70.17,3390270,0.0,1.0
2017-12-20,70.3,70.97,70.3,70.9,70.9,1883410,0.0,1.0
2017-12-21,71.0,72.54,70.69,72.54,72.54,3920620,0.0,1.0
2017-12-22,72.48,72.7,72.02,72.7,72.7,1675590,0.0,1.0
2017-12-26,72.7,73.3,72.05,73.25,73.25,1343600,0.0,1.0
2017-12-27,73.32,73.78,73.3,73.65,73.65,2553740,0.0,1.0
2017-12-28,73.65,73.83,73.64,73.82,73.82,2053920,0.0,1.0
2018-01-02,74.0,75.23,74.0,75.1,75.1,2292470,0.0,1.0
2018-01-03,75.0,75.77,74.9,75.3,75.3,3765200,0.0,1.0
2018-01-04,75.54,76.44,75.51,76.0,76.0,2245750,0.0,1.0
2018-01-05,76.0,76.44,75.56,76.44,76.44,2288790,0.0,1.0
2018-01-08,76.33,76.76,75.93,76.76,76.76,2544400,0.0,1.0
2018-01-09,76.92,76.92,75.95,76.16,76.16,3567920,0.0,1.0
2018-01-10,75.72,75.9,74.95,75.6,75.6,3072350,0.0,1.0
2018-01-11,75.6,76.66,75.6,76.66,76.66,2366520,0.0,1.0
2018-01-12,76.4,76.75,76.05,76.67,76.67,1406240,0.0,1.0
2018-01-15,76.74,77.1,76.74,77.07,77.07,1436620,0.0,1.0
2018-01-16,76.75,77.5,76.75,77.06,77.06,1569030,0.0,1.0
2018-01-17,77.01,78.42,77.0,78.41,78.41,2267100,0.0,1.0
2018-01-18,78.45,78.58,77.75,78.1,78.1,2163080,0.0,1.0
2018-01-19,78.51,78.65,78.06,78.42,78.42,1183590,0.0,1.0
2018-01-22,79.39,79.39,78.12,78.84,78.84,838760,0.0,1.0
2018-01-23,78.53,78.81,77.78,77.8,77.8,2647230,0.0,1.0
2018-01-24,78.37,80.83,78.37,80.83,80.83,5796240,0.0,1.0
2018-01-26,81.26,82.65,81.02,82.65,82.65,4223880,0.0,1.0
2018-01-29,82.0,82.5,81.46,81.78,81.78,2146330,0.0,1.0
2018-01-30,81.4,81.74,80.76,81.61,81.61,1996830,0.0,1.0
2018-01-31,82.06,83.22,82.0,82.0,82.0,4614820,0.0,1.0
2018-02-01,82.02,83.1,81.67,82.55,82.55,4343580,0.0,1.0
2018-02-02,81.95,82.15,81.0,81.24,81.24,2265960,0.0,1.0
2018-02-05,80.59,81.47,79.2,79.2,79.2,2817520,0.0,1.0
2018-02-06,77.62,81.3,77.62,81.15,81.15,4423260,0.0,1.0
2018-02-07,80.9,81.52,79.72,79.96,79.96,2887210,0.0,1.0
2018-02-08,80.36,80.64,78.34,78.7,78.7,2584050,0.0,1.0
2018-02-09,78.67,79.1,76.96,78.17,78.17,3300050,0.0,1.0
2018-02-14,79.72,80.86,79.58,80.6,80.6,1620570,0.0,1.0
2018-02-15,81.15,81.75,81.02,81.4,81.4,2244920,0.0,1.0
2018-02-16,81.46,81.79,80.97,81.56,81.56,3015210,0.0,1.0
2018-02-19,81.7,82.4,81.66,81.86,81.86,1567300,0.0,1.0
2018-02-20,81.49,83.34,81.14,82.94,82.94,3467840,0.0,1.0
2018-02-21,83.1,84.39,83.0,83.04,83.04,3627400,0.0,1.0
2018-02-22,83.2,84.18,83.06,83.75,83.75,3116580,0.0,1.0
2018-02-23,84.19,84.29,83.12,84.29,84.29,4024230,0.0,1.0
2018-02-26,85.0,85.32,84.29,84.72,84.72,2783850,0.0,1.0
2018-02-27,84.6,84.86,83.68,84.09,84.09,1845540,0.0,1.0
2018-02-28,84.21,84.21,82.5,82.5,82.5,4647170,0.0,1.0
2018-03-01,82.5,83.37,81.73,82.52,82.52,3489650,0.0,1.0
2018-03-02,81.88,82.95,81.06,82.95,82.95,2821630,0.0,1.0
2018-03-05,82.79,83.29,82.12,82.9,82.9,1791010,0.0,1.0
2018-03-06,83.75,84.0,82.69,82.69,82.69,2655370,0.0,1.0
2018-03-07,82.58,82.75,81.57,82.6,82.6,2040590,0.0,1.0
2018-03-08,83.0,83.0,81.6,82.14,82.14,1571510,0.0,1.0
2018-03-09,82.14,83.45,81.65,83.4,83.4,1362330,0.0,1.0
2018-03-12,83.84,84.1,83.58,83.95,83.95,3349860,0.0,1.0
2018-03-13,84.49,84.49,83.18,83.5,83.5,2614500,0.0,1.0
2018-03-14,83.82,84.05,82.79,83.14,83.14,1917640,0.0,1.0
2018-03-15,83.11,83.11,81.87,82.07,82.07,3291090,0.0,1.0
2018-03-16,82.23,82.68,81.87,82.01,82.01,1768750,0.0,1.0
2018-03-19,81.43,81.84,80.85,81.09,81.09,5178980,0.0,1.0
2018-03-20,81.12,81.59,80.88,81.4,81.4,2082140,0.0,1.0
2018-03-21,81.59,82.31,81.22,82.09,82.09,3553050,0.0,1.0
2018-03-22,82.05,82.64,79.5,81.79,81.79,2266210,0.0,1.0
2018-03-23,81.5,82.6,81.1,81.58,81.58,2402740,0.0,1.0
2018-03-26,82.55,82.68,81.45,82.23,82.23,1721100,0.0,1.0
2018-03-27,82.4,82.47,80.7,80.98,80.98,2031650,0.0,1.0
2018-03-28,80.86,81.08,80.09,81.02,81.02,3294420,0.0,1.0
2018-03-29,81.21,82.8,81.2,82.43,82.43,2940390,0.0,1.0
2018-04-02,81.85,81.85,81.85,81.85,81.85,2503800,0.0,1.0
2018-04-03,82.0,82.6,81.34,81.75,81.75,2531590,0.0,1.0
2018-04-04,80.9,81.55,80.0,81.4,81.4,2470580,0.0,1.0
2018-04-05,83.1,83.12,82.1,82.37,82.37,3274490,0.0,1.0
2018-04-06,82.28,82.28,80.97,81.94,81.94,1309960,0.0,1.0
2018-04-09,82.22,82.22,80.2,80.42,80.42,1733720,0.0,1.0
2018-04-10,81.2,81.65,80.51,81.56,81.56,1624640,0.0,1.0
2018-04-11,81.4,82.52,81.4,82.45,82.45,1707610,0.0,1.0
2018-04-12,82.44,82.7,81.87,82.43,82.43,701730,0.0,1.0
2018-04-13,82.3,82.31,81.2,81.3,81.3,3018020,0.0,1.0
2018-04-16,81.42,81.75,79.94,79.98,79.98,2740530,0.0,1.0
2018-04-17,80.09,81.37,80.02,81.11,81.11,3833610,0.0,1.0
2018-04-18,81.99,83.15,81.9,82.7,82.7,3766280,0.0,1.0
2018-04-19,82.6,83.08,82.24,82.9,82.9,2928110,0.0,1.0
2018-04-20,82.7,82.8,82.01,82.74,82.74,1158720,0.0,1.0
2018-04-23,82.31,82.83,81.83,82.7,82.7,1471760,0.0,1.0
2018-04-24,82.73,83.62,82.15,82.48,82.48,3919200,0.0,1.0
2018-04-25,81.79,82.4,81.43,82.08,82.08,1423680,0.0,1.0
2018-04-26,82.16,83.51,82.16,83.51,83.51,1050390,0.0,1.0
2018-04-27,83.73,84.15,83.24,83.47,83.47,1886310,0.0,1.0
2018-04-30,83.48,83.82,83.0,83.18,83.18,2440280,0.0,1.0
2018-05-02,82.43,82.49,81.51,81.71,81.71,2730510,0.0,1.0
2018-05-03,81.3,81.65,80.33,80.49,80.49,3364360,0.0,1.0
2018-05-04,80.32,80.85,79.91,80.26,80.26,2370440,0.0,1.0
2018-05-07,80.27,80.8,79.72,79.82,79.82,1803460,0.0,1.0
2018-05-08,80.0,80.55,79.37,80.22,80.22,2222450,0.0,1.0
2018-05-09,80.41,81.6,79.98,81.35,81.35,1895710,0.0,1.0
2018-05-10,81.85,83.2,81.82,82.87,82.87,3868320,0.0,1.0
2018-05-11,82.81,83.44,82.18,82.29,82.29,1481310,0.0,1.0
2018-05-14,82.97,83.11,81.72,82.39,82.39,1636100,0.0,1.0
2018-05-15,81.39,82.28,80.91,82.21,82.21,3052870,0.0,1.0
2018-05-16,82.21,83.67,81.35,83.42,83.42,3632500,0.0,1.0
2018-05-17,82.89,83.0,80.5,80.78,80.78,4942890,0.0,1.0
2018-05-18,79.99,80.3,78.59,80.21,80.21,4685590,0.0,1.0
2018-05-21,80.93,80.95,78.79,79.2,79.2,2486800,0.0,1.0
2018-05-22,79.86,80.53,78.74,80.0,80.0,6621530,0.0,1.0
2018-05-23,78.98,79.29,78.0,78.25,78.25,3207970,0.0,1.0
2018-05-24,76.67,77.61,76.21,77.45,77.45,3676750,0.0,1.0
2018-05-25,77.5,77.85,75.9,76.3,76.3,2499620,0.0,1.0
2018-05-28,75.4,75.48,72.69,72.69,72.69,5519000,0.0,1.0
2018-05-29,73.94,74.56,72.8,73.4,73.4,6758590,0.0,1.0
2018-05-30,73.25,74.47,72.88,74.07,74.07,5190500,0.0,1.0
2018-06-01,74.75,75.43,72.75,74.62,74.62,3109490,0.0,1.0
2018-06-04,75.53,75.95,75.16,75.85,75.85,2518840,0.0,1.0
2018-06-05,75.3,76.16,73.78,74.1,74.1,1922480,0.0,1.0
2018-06-06,73.6,74.33,72.83,73.47,73.47,4937200,0.0,1.0
2018-06-07,72.49,72.62,68.69,71.37,71.37,8203450,0.0,1.0
2018-06-08,71.5,72.0,69.15,70.4,70.4,6794370,0.0,1.0
2018-06-11,70.5,72.0,69.34,69.86,69.86,3261420,0.0,1.0
2018-06-12,69.85,70.79,69.58,70.27,70.27,2469070,0.0,1.0
2018-06-13,70.61,70.61,68.59,69.75,69.75,4546250,0.0,1.0
2018-06-14,69.75,70.31,68.8,68.8,68.8,3107620,0.0,1.0
2018-06-15,68.65,68.69,67.14,68.11,68.11,5814500,0.0,1.0
2018-06-18,67.65,68.0,66.94,67.52,67.52,4350520,0.0,1.0
2018-06-19,66.96,69.59,66.64,68.81,68.81,2996190,0.0,1.0
2018-06-20,69.52,70.02,68.63,69.51,69.51,3315200,0.0,1.0
2018-06-21,69.34,69.6,67.57,67.66,67.66,2986380,0.0,1.0
2018-06-22,68.01,68.58,67.47,68.18,68.18,1317850,0.0,1.0
2018-06-25,68.35,68.87,67.33,68.6,68.6,4309650,0.0,1.0
2018-06-26,68.62,69.11,67.74,69.0,69.0,2142290,0.0,1.0
2018-06-27,68.7,69.47,67.65,68.0,68.0,1765480,0.0,1.0
2018-06-28,68.0,69.58,67.94,69.4,69.4,2073370,0.0,1.0
2018-06-29,70.0,70.44,69.56,70.35,70.35,4618140,0.0,1.0
2018-07-02,69.59,70.3,69.39,70.3,70.3,1904690,0.0,1.0
2018-07-03,70.51,71.92,70.51,71.1,71.1,3489390,0.0,1.0
2018-07-04,71.3,72.22,70.86,72.11,72.11,2064650,0.0,1.0
2018-07-05,72.11,72.5,71.13,71.87,71.87,2389720,0.0,1.0
2018-07-06,71.87,72.45,71.43,72.45,72.45,1264210,0.0,1.0
2018-07-10,73.0,73.24,71.81,72.35,72.35,2998890,0.0,1.0
2018-07-11,71.9,72.45,71.6,71.76,71.76,3648260,0.0,1.0
2018-07-12,71.91,73.26,71.91,73.26,73.26,2300060,0.0,1.0
2018-07-13,73.34,74.01,72.89,74.01,74.01,1490600,0.0,1.0
2018-07-16,73.87,74.26,73.45,73.95,73.95,2507390,0.0,1.0
2018-07-17,73.99,75.8,73.99,75.37,75.37,4886570,0.0,1.0
2018-07-18,75.39,75.65,74.44,74.66,74.66,2070230,0.0,1.0
2018-07-19,73.89,74.65,73.24,74.65,74.65,2014870,0.0,1.0
2018-07-20,76.5,76.7,75.55,75.8,75.8,5432360,0.0,1.0
2018-07-23,75.6,75.88,75.11,75.25,75.25,1766630,0.0,1.0
2018-07-24,76.41,76.71,76.02,76.5,76.5,2251430,0.0,1.0
2018-07-25,76.68,77.65,76.51,77.37,77.37,2663670,0.0,1.0
2018-07-26,77.4,77.67,76.31,76.62,76.62,2110500,0.0,1.0
2018-07-27,77.02,77.45,76.63,77.13,77.13,3133040,0.0,1.0
2018-07-30,77.19,77.67,76.9,77.42,77.42,1505230,0.0,1.0
2018-07-31,77.06,77.1,76.23,76.45,76.45,2239720,0.0,1.0
2018-08-01,76.01,76.96,76.0,76.46,76.46,1698780,0.0,1.0
2018-08-02,76.9,77.13,75.8,76.95,76.95,1929680,0.0,1.0
2018-08-03,77.47,78.94,77.37,78.66,78.66,3568530,0.0,1.0
2018-08-06,78.8,78.92,78.13,78.24,78.24,1832160,0.0,1.0
2018-08-07,78.77,78.94,77.13,77.49,77.49,6178040,0.0,1.0
2018-08-08,77.57,78.12,76.18,76.32,76.32,3667070,0.0,1.0
2018-08-09,76.65,76.7,75.4,75.96,75.96,4730950,0.0,1.0
2018-08-10,75.49,75.49,73.4,73.8,73.8,8498750,0.0,1.0
2018-08-13,73.41,74.99,73.27,74.89,74.89,3423880,0.0,1.0
2018-08-14,75.5,75.99,74.94,75.9,75.9,2888740,0.0,1.0
2018-08-15,75.25,75.26,74.17,74.39,74.39,3944040,0.0,1.0
2018-08-16,74.83,74.99,73.72,74.14,74.14,3103830,0.0,1.0
2018-08-17,73.32,73.71,73.01,73.35,73.35,3271310,0.0,1.0
2018-08-20,73.15,73.84,72.91,73.68,73.68,5018420,0.0,1.0
2018-08-21,73.39,73.69,72.3,72.51,72.51,3164630,0.0,1.0
2018-08-22,72.44,74.15,72.08,74.15,74.15,3407500,0.0,1.0
2018-08-23,74.25,74.53,72.85,73.03,73.03,2569870,0.0,1.0
2018-08-24,73.8,74.0,73.07,73.68,73.68,1966850,0.0,1.0
2018-08-27,73.85,75.28,73.85,75.1,75.1,2952810,0.0,1.0
2018-08-28,75.0,75.31,74.43,74.79,74.79,1966220,0.0,1.0
2018-08-29,74.8,76.04,74.8,75.68,75.68,2110820,0.0,1.0
2018-08-30,75.19,75.5,73.7,73.74,73.74,5157370,0.0,1.0
2018-08-31,73.67,74.5,73.34,74.12,74.12,3273090,0.0,1.0
2018-09-03,73.66,73.73,73.09,73.48,73.48,2277100,0.0,1.0
2018-09-04,73.33,73.38,71.97,72.07,72.07,2660690,0.0,1.0
2018-09-05,71.9,72.72,71.63,72.42,72.42,1415260,0.0,1.0
2018-09-06,73.03,74.1,72.33,74.1,74.1,3526080,0.0,1.0
2018-09-10,74.32,74.68,73.43,74.0,74.0,2542350,0.0,1.0
2018-09-11,72.76,72.76,71.69,72.13,72.13,5744950,0.0,1.0
2018-09-12,72.77,73.02,71.87,72.57,72.57,1847780,0.0,1.0
2018-09-13,72.72,72.74,71.89,72.02,72.02,2328540,0.0,1.0
2018-09-14,72.03,73.05,71.81,72.81,72.81,3344520,0.0,1.0
2018-09-17,72.51,74.21,72.49,74.07,74.07,3661700,0.0,1.0
2018-09-18,74.14,75.7,74.04,75.35,75.35,3028650,0.0,1.0
2018-09-19,75.23,76.24,74.86,75.27,75.27,2206310,0.0,1.0
2018-09-20,75.83,76.14,75.08,75.33,75.33,1328510,0.0,1.0
2018-09-21,75.75,77.23,75.7,76.5,76.5,4743350,0.0,1.0
2018-09-24,76.55,76.59,75.09,75.2,75.2,2294840,0.0,1.0
2018-09-25,74.49,75.92,74.26,75.88,75.88,2387950,0.0,1.0
2018-09-26,75.88,76.67,75.75,75.85,75.85,2189330,0.0,1.0
2018-09-27,76.1,77.29,76.1,77.07,77.07,1695860,0.0,1.0
2018-09-28,76.08,77.09,76.08,76.61,76.61,1855010,0.0,1.0
2018-10-01,76.75,76.75,75.33,75.8,75.8,2264870,0.0,1.0
2018-10-02,77.7,78.88,77.59,78.78,78.78,6012150,0.0,1.0
2018-10-03,81.9,82.2,79.84,80.29,80.29,6978050,0.0,1.0
2018-10-04,80.0,80.55,79.04,79.88,79.88,4266170,0.0,1.0
2018-10-05,82.0,82.0,79.12,79.45,79.45,6091660,0.0,1.0
2018-10-08,83.45,84.47,82.14,83.64,83.64,10872240,0.0,1.0
2018-10-09,83.55,83.6,82.45,83.0,83.0,4986960,0.0,1.0
2018-10-10,82.46,82.46,80.73,80.73,80.73,2729900,0.0,1.0
2018-10-11,81.85,81.85,79.62,80.15,80.15,4937760,0.0,1.0
2018-10-15,81.19,81.31,80.3,80.46,80.46,3921070,0.0,1.0
2018-10-16,81.14,82.91,81.14,82.6,82.6,4573770,0.0,1.0
2018-10-17,82.34,83.16,81.95,82.72,82.72,2661050,0.0,1.0
2018-10-18,82.69,82.69,80.91,80.91,80.91,3375860,0.0,1.0
2018-10-19,81.65,81.96,80.68,81.22,81.22,2433690,0.0,1.0
2018-10-22,82.0,82.76,82.0,82.62,82.62,2632190,0.0,1.0
2018-10-23,81.68,82.57,81.0,82.29,82.29,4109760,0.0,1.0
2018-10-24,82.62,82.88,80.14,80.15,80.15,3855400,0.0,1.0
2018-10-25,81.0,81.85,80.35,81.03,81.03,5408391,0.0,1.0
2018-10-26,81.75,82.71,80.52,82.71,82.71,8154990,0.0,1.0
2018-10-29,84.89,84.89,79.85,80.81,80.81,17165950,0.0,1.0
2018-10-30,81.66,83.95,80.91,83.76,83.76,10534910,0.0,1.0
2018-10-31,84.44,84.93,83.17,84.08,84.08,4576470,0.0,1.0
2018-11-01,84.51,85.88,84.0,85.25,85.25,5704260,0.0,1.0
2018-11-05,85.84,86.38,85.18,86.1,86.1,3159060,0.0,1.0
2018-11-06,85.11,86.23,85.0,85.28,85.28,3202760,0.0,1.0
2018-11-07,85.92,86.31,84.39,84.59,84.59,4731060,0.0,1.0
